Id_hecho,n_victimas,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado,participantes,gravedad
LC-2019-0015700,1,2019-01-08,14:00:00,8,SIN DATO,-58.489656,-34.664678,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0015822,1,2019-01-08,17:17:00,3,SIN DATO,-58.393345,-34.610431,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0015879,1,2019-01-08,18:54:00,13,SIN DATO,-58.445941,-34.562848,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0016012,1,2019-01-08,18:20:00,15,SIN DATO,-58.462294,-34.586605,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0016105,1,2019-01-08,19:00:00,8,SIN DATO,-58.469389,-34.664989,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0016278,1,2019-01-08,21:58:00,5,SIN DATO,-58.42049,-34.599377,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030754,1,2019-01-09,21:15:00,15,SIN DATO,-58.426443,-34.597899,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0016388,2,2019-01-09,04:15:00,1,SIN DATO,-58.388958,-34.613636,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0016581,1,2019-01-09,07:30:00,10,SIN DATO,-58.476163,-34.63392,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0016613,1,2019-01-09,08:43:00,10,SIN DATO,-58.529911,-34.625715,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0017068,4,2019-01-09,11:25:00,8,SIN DATO,-58.444532,-34.660967,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0017182,1,2019-01-09,11:00:00,9,SIN DATO,-58.529846,-34.641786,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0017186,1,2019-01-09,11:55:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0017460,1,2019-01-09,13:18:00,7,SIN DATO,-58.433539,-34.645615,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0017504,1,2019-01-09,10:49:00,13,SIN DATO,-58.450308,-34.577489,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0017514,2,2019-01-09,12:40:00,8,SIN DATO,-58.44433,-34.684771,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0017561,1,2019-01-09,13:59:00,8,SIN DATO,-58.472026,-34.663153,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018006,1,2019-01-09,14:30:00,15,SIN DATO,-58.464645,-34.578709,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018207,1,2019-01-09,17:51:00,4,SIN DATO,-58.416247,-34.651565,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018425,1,2019-01-09,17:45:00,8,SIN DATO,-58.486537,-34.663263,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018474,1,2019-01-09,18:40:00,14,SIN DATO,-58.424784,-34.593775,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018500,1,2019-01-09,16:50:00,5,SIN DATO,-58.421124,-34.604067,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018518,1,2019-01-09,20:01:00,7,SIN DATO,-58.432741,-34.634017,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018592,1,2019-01-09,19:15:00,12,SIN DATO,-58.489134,-34.577172,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018630,1,2019-01-09,19:00:00,5,SIN DATO,-58.425922,-34.606005,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018751,1,2019-01-09,23:05:00,15,SIN DATO,-58.463357,-34.575009,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0021352,1,2019-01-09,19:10:00,14,SIN DATO,-58.407267,-34.574885,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022439,1,2019-01-09,06:30:00,9,SIN DATO,-58.529939,-34.640558,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0031883,1,2019-01-09,15:15:00,9,SIN DATO,-58.529089,-34.638866,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0018873,1,2019-01-10,00:45:00,9,SIN DATO,-58.473861,-34.653491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0019243,1,2019-01-10,08:10:00,3,SIN DATO,-58.400427,-34.623561,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020257,1,2019-01-10,14:48:00,2,SIN DATO,-58.391945,-34.596423,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020260,1,2019-01-10,14:47:00,13,SIN DATO,-58.446208,-34.562943,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020420,1,2019-01-10,11:00:00,1,SIN DATO,-58.38198,-34.595402,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0020451,1,2019-01-10,15:51:00,4,SIN DATO,-58.392246,-34.651352,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0020496,1,2019-01-10,13:15:00,15,SIN DATO,-58.500707,-34.595503,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020569,1,2019-01-10,16:43:00,2,SIN DATO,-58.394403,-34.599673,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020951,1,2019-01-10,19:02:00,2,SIN DATO,-58.410235,-34.596947,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0020989,1,2019-01-10,17:45:00,11,SIN DATO,-58.509727,-34.607279,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0021079,1,2019-01-10,19:10:00,9,SIN DATO,-58.515191,-34.663764,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0021335,1,2019-01-10,22:05:00,2,SIN DATO,-58.391962,-34.595838,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0021415,1,2019-01-10,18:15:00,1,SIN DATO,-58.382844,-34.592833,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0093543,1,2019-01-10,22:00:00,10,SIN DATO,-58.508054,-34.622709,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022275,1,2019-01-11,11:20:00,7,SIN DATO,-58.459544,-34.63189,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0022650,1,2019-01-11,14:27:00,1,SIN DATO,-58.362549,-34.624288,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0023488,1,2019-01-11,20:18:00,13,SIN DATO,-58.465848,-34.539578,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0024103,1,2019-01-11,19:33:00,15,SIN DATO,-58.446667,-34.60107,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0021365,3,2019-01-11,00:35:00,2,SIN DATO,-58.395531,-34.587417,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0021434,1,2019-01-11,01:07:00,10,SIN DATO,-58.524295,-34.634469,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0021709,1,2019-01-11,09:05:00,15,SIN DATO,-58.496893,-34.596645,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0021896,2,2019-01-11,08:50:00,10,SIN DATO,-58.472416,-34.636985,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0022026,1,2019-01-11,08:00:00,10,SIN DATO,-58.487251,-34.625617,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022105,1,2019-01-11,09:10:00,9,SIN DATO,-58.528858,-34.650136,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022106,1,2019-01-11,08:40:00,2,SIN DATO,-58.394403,-34.599673,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0022174,1,2019-01-11,11:46:00,15,SIN DATO,-58.452017,-34.606166,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022256,1,2019-01-11,12:10:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022273,1,2019-01-11,12:12:00,5,SIN DATO,-58.422407,-34.612074,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0022298,1,2019-01-11,12:21:00,14,SIN DATO,-58.411737,-34.580471,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022348,1,2019-01-11,12:27:00,3,SIN DATO,-58.393205,-34.618232,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0022492,1,2019-01-11,13:20:00,9,SIN DATO,-58.484193,-34.646736,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022559,1,2019-01-11,13:44:00,15,SIN DATO,-58.46846,-34.583143,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022606,1,2019-01-11,13:40:00,8,SIN DATO,-58.4761,-34.688255,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022670,1,2019-01-11,13:15:00,11,SIN DATO,-58.490577,-34.615881,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0022774,1,2019-01-11,15:11:00,4,SIN DATO,-58.431108,-34.64219,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0022790,1,2019-01-11,13:50:00,1,SIN DATO,-58.384398,-34.622312,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023022,1,2019-01-11,14:30:00,8,SIN DATO,-58.482357,-34.67499,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023164,1,2019-01-11,17:41:00,15,SIN DATO,-58.492907,-34.597067,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023309,1,2019-01-11,17:15:00,1,SIN DATO,-58.382848,-34.626957,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023360,1,2019-01-11,19:11:00,3,SIN DATO,-58.405162,-34.603342,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023362,1,2019-01-11,19:11:00,4,SIN DATO,-58.409367,-34.632884,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0023485,1,2019-01-11,18:30:00,9,SIN DATO,-58.499786,-34.658167,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023539,1,2019-01-11,20:30:00,1,SIN DATO,-58.385881,-34.617847,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023555,1,2019-01-11,21:15:00,12,SIN DATO,-58.476532,-34.569628,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023599,1,2019-01-11,20:05:00,3,SIN DATO,-58.392925,-34.613989,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023727,1,2019-01-11,23:00:00,11,SIN DATO,-58.483964,-34.604299,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024454,1,2019-01-11,11:30:00,1,SIN DATO,-58.385627,-34.57822,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0032150,1,2019-01-11,10:15:00,15,SIN DATO,-58.474619,-34.576637,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0040263,1,2019-01-11,15:50:00,1,SIN DATO,-58.377009,-34.594681,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023692,2,2019-01-12,21:45:00,11,SIN DATO,-58.494612,-34.597052,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023777,1,2019-01-12,01:05:00,5,SIN DATO,-58.413828,-34.62075,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023860,2,2019-01-12,05:00:00,9,SIN DATO,-58.518662,-34.639166,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0023868,1,2019-01-12,07:24:00,14,SIN DATO,-58.424079,-34.570823,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0023906,5,2019-01-12,08:25:00,13,SIN DATO,-58.459916,-34.558288,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024132,1,2019-01-12,14:01:00,10,SIN DATO,-58.523033,-34.63416,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0024257,1,2019-01-12,13:23:00,7,SIN DATO,-58.466709,-34.630079,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0024265,1,2019-01-12,12:30:00,8,SIN DATO,-58.486173,-34.669018,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024269,1,2019-01-12,12:15:00,9,SIN DATO,-58.48895,-34.663345,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0024408,1,2019-01-12,14:45:00,11,SIN DATO,-58.510435,-34.611651,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024465,1,2019-01-12,14:25:00,6,SIN DATO,-58.442927,-34.62935,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024488,1,2019-01-12,17:39:00,1,SIN DATO,-58.383787,-34.624729,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024600,1,2019-01-12,19:06:00,7,SIN DATO,-58.451578,-34.630637,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024719,1,2019-01-12,20:15:00,11,SIN DATO,-58.460668,-34.614347,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024752,1,2019-01-12,21:20:00,15,SIN DATO,-58.466546,-34.599563,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0024755,2,2019-01-12,22:06:00,4,SIN DATO,-58.398009,-34.638178,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0024778,1,2019-01-12,17:00:00,4,SIN DATO,-58.372344,-34.648803,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025473,1,2019-01-12,21:30:00,15,SIN DATO,-58.427028,-34.596165,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0033162,1,2019-01-12,11:50:00,6,SIN DATO,-58.428215,-34.620496,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0267484,1,2019-01-12,20:00:00,14,SIN DATO,-58.410086,-34.589056,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0024930,1,2019-01-13,01:50:00,12,SIN DATO,-58.514522,-34.581598,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025033,1,2019-01-13,05:30:00,10,SIN DATO,-58.529565,-34.631052,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025067,1,2019-01-13,07:07:00,3,SIN DATO,-58.400151,-34.625865,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025088,1,2019-01-13,07:00:00,11,SIN DATO,-58.520806,-34.595076,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025109,2,2019-01-13,08:57:00,1,SIN DATO,-58.389762,-34.623979,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025134,1,2019-01-13,08:15:00,7,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025154,1,2019-01-13,08:40:00,12,SIN DATO,-58.506154,-34.563908,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025411,3,2019-01-13,16:26:00,7,SIN DATO,-58.45825,-34.640955,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025428,2,2019-01-13,16:25:00,10,SIN DATO,-58.478544,-34.636992,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025548,2,2019-01-13,18:20:00,4,SIN DATO,-58.394178,-34.651515,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0025711,1,2019-01-13,23:26:00,7,SIN DATO,-58.456711,-34.626665,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0025730,2,2019-01-13,21:40:00,9,SIN DATO,-58.495821,-34.649627,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0025772,1,2019-01-13,20:10:00,7,SIN DATO,-58.468485,-34.633285,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0052617,2,2019-01-13,02:00:00,15,SIN DATO,-58.443538,-34.592799,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0026619,1,2019-01-14,11:26:00,14,SIN DATO,-58.440332,-34.58257,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0027065,1,2019-01-14,13:21:00,1,SIN DATO,-58.371301,-34.59875,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0028384,1,2019-01-14,17:45:00,11,SIN DATO,-58.503947,-34.610056,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0025831,2,2019-01-14,01:15:00,1,SIN DATO,-58.360825,-34.604906,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0025841,2,2019-01-14,02:50:00,9,SIN DATO,-58.501639,-34.67398,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0026116,1,2019-01-14,09:14:00,4,SIN DATO,-58.385364,-34.642873,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0026635,2,2019-01-14,11:30:00,15,SIN DATO,-58.444303,-34.594763,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027083,1,2019-01-14,13:28:00,4,SIN DATO,-58.426519,-34.646959,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0027156,1,2019-01-14,11:06:00,6,SIN DATO,-58.442401,-34.606546,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0027204,1,2019-01-14,12:30:00,15,SIN DATO,-58.45153,-34.601157,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027208,1,2019-01-14,12:10:00,3,SIN DATO,-58.397332,-34.609623,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027290,1,2019-01-14,12:30:00,11,SIN DATO,-58.506827,-34.602719,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027336,1,2019-01-14,14:37:00,5,SIN DATO,-58.421579,-34.597826,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027551,1,2019-01-14,15:33:00,12,SIN DATO,-58.485669,-34.544014,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0027620,1,2019-01-14,15:58:00,1,SIN DATO,-58.382001,-34.600286,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0027679,1,2019-01-14,15:00:00,1,SIN DATO,-58.37226,-34.586564,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027748,1,2019-01-14,15:10:00,4,SIN DATO,-58.366072,-34.640511,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027769,1,2019-01-14,16:55:00,3,SIN DATO,-58.39498,-34.615125,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0027969,1,2019-01-14,16:50:00,10,SIN DATO,-58.521201,-34.618822,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028124,1,2019-01-14,17:54:00,13,SIN DATO,-58.461303,-34.564764,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028203,1,2019-01-14,18:53:00,7,SIN DATO,-58.471783,-34.629833,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028228,2,2019-01-14,17:20:00,4,SIN DATO,-58.369118,-34.63161,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028499,1,2019-01-14,20:45:00,4,SIN DATO,-58.404669,-34.650456,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0028597,1,2019-01-14,22:40:00,11,SIN DATO,-58.465942,-34.610285,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028635,1,2019-01-14,23:29:00,1,SIN DATO,-58.376713,-34.585711,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0028641,1,2019-01-14,21:30:00,8,SIN DATO,-58.455339,-34.684708,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028794,1,2019-01-14,22:15:00,8,SIN DATO,-58.457774,-34.68645,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0030752,1,2019-01-14,21:00:00,6,SIN DATO,-58.450181,-34.628186,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0033421,1,2019-01-14,19:20:00,14,SIN DATO,-58.420122,-34.58137,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0030658,1,2019-01-15,20:01:00,13,SIN DATO,-58.443776,-34.562969,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0028657,3,2019-01-15,00:09:00,1,SIN DATO,-58.384663,-34.613334,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028702,2,2019-01-15,01:59:00,1,SIN DATO,-58.38145,-34.619753,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028731,3,2019-01-15,03:18:00,9,SIN DATO,-58.504211,-34.66344,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0028782,1,2019-01-15,02:07:00,9,SIN DATO,-58.504211,-34.66344,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0028796,1,2019-01-15,05:35:00,11,SIN DATO,-58.522341,-34.598144,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0029010,1,2019-01-15,08:45:00,1,SIN DATO,-58.370097,-34.602996,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0029065,2,2019-01-15,08:00:00,8,SIN DATO,-58.452573,-34.668054,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0029336,2,2019-01-15,08:50:00,12,SIN DATO,-58.498783,-34.584182,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0029346,1,2019-01-15,09:30:00,15,SIN DATO,-58.476676,-34.579569,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0029347,1,2019-01-15,09:30:00,3,SIN DATO,-58.400349,-34.624187,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0029367,1,2019-01-15,10:20:00,4,SIN DATO,-58.370666,-34.629491,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0029566,1,2019-01-15,11:30:00,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030128,1,2019-01-15,15:54:00,3,SIN DATO,-58.410328,-34.611178,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0030272,1,2019-01-15,16:54:00,1,SIN DATO,-58.378123,-34.602378,PEATON,SIN DATO,PEATON - SIN DATO,SIN DATO
LC-2019-0030300,1,2019-01-15,10:00:00,4,SIN DATO,-58.41621,-34.647357,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0030352,1,2019-01-15,17:28:00,2,SIN DATO,-58.392938,-34.599636,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0030435,1,2019-01-15,17:45:00,3,SIN DATO,-58.393208,-34.615031,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0030566,1,2019-01-15,19:00:00,5,SIN DATO,-58.416563,-34.631461,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030574,1,2019-01-15,18:08:00,7,SIN DATO,-58.437788,-34.642826,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030786,1,2019-01-15,23:12:00,2,SIN DATO,-58.39166,-34.599072,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030792,1,2019-01-15,23:13:00,14,SIN DATO,-58.434082,-34.571989,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030793,1,2019-01-15,23:01:00,1,SIN DATO,-58.391375,-34.62281,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0030858,1,2019-01-15,23:31:00,2,SIN DATO,-58.397192,-34.599729,MOTO,SIN DATO,MOTO - SIN DATO,SIN DATO
LC-2019-0031001,1,2019-01-15,17:00:00,4,SIN DATO,-58.412838,-34.639799,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0035369,1,2019-01-15,18:10:00,11,SIN DATO,-58.465194,-34.609641,AUTO,SIN DATO,AUTO - SIN DATO,SIN DATO
LC-2019-0031641,1,2019-01-16,12:15:00,4,SIN DATO,-58.374307,-34.646984,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0032903,1,2019-01-16,17:46:00,1,SIN DATO,-58.378702,-34.61973,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0033489,1,2019-01-16,17:30:00,15,SIN DATO,-58.450769,-34.58869,CICLISTA,SIN DATO,CICLISTA - SIN DATO,SIN DATO
LC-2019-0031071,1,2019-01-16,08:50:00,1,SIN DATO,-58.379599,-34.627772,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0031424,1,2019-01-16,09:40:00,11,SIN DATO,-58.529335,-34.610982,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0031634,1,2019-01-16,12:07:00,5,SIN DATO,-58.419501,-34.629281,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
LC-2019-0032487,2,2019-01-16,14:30:00,12,SIN DATO,-58.489504,-34.584205,SIN DATO,SIN DATO,SIN DATO - SIN DATO,SIN DATO
